main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
All Beauty,"Disney Frozen - Townley Girl Mega Nail Set with Nail Dryer Foldable Gift Set for Parties, Sleepovers and Makeovers",4.4,178,[],[],None,"{'hi_res': array(['https://m.media-amazon.com/images/I/912a2JuOWfL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91nclsKP+uL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91PWVpkYYkL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/918nF4BnZPL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91QlPgOAY-L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91O+t8NDA2L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/A123B70ZqsL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/A1rEYk5jKeL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/91IqSnWWVkL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51vP++sJLBL.jpg',
       'https://m.media-amazon.com/images/I/51FQTicjWSL.jpg',
       'https://m.media-amazon.com/images/I/516Ssia0mWL.jpg',
       'https://m.media-amazon.com/images/I/51efMwCMXvL.jpg',
       'https://m.media-amazon.com/images/I/51pK8mNI3KL.jpg',
       'https://m.media-amazon.com/images/I/51uM4THFwAL.jpg',
       'https://m.media-amazon.com/images/I/61ljm9qRqCL.jpg',
       'https://m.media-amazon.com/images/I/51xcjxnKEuL.jpg',
       'https://m.media-amazon.com/images/I/51ITKBDcXOL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51vP++sJLBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51FQTicjWSL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/516Ssia0mWL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51efMwCMXvL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51pK8mNI3KL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51uM4THFwAL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/61ljm9qRqCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51xcjxnKEuL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51ITKBDcXOL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Townley Girl,[],"{""Package Dimensions"": ""11.18 x 11.06 x 2.8 inches; 1.87 Pounds"", ""Item model number"": ""FZ2169GA"", ""UPC"": ""719565451850""}",B08CVTNQP1,,,
All Beauty,"Spanature Aloe Vera Hand & Body Lotion Travel Size Selection, 4 Pack, Relaxing and Revitalizing Moisturizer for Rough and Dry Skin, Nourishing and Gentle for All Skin Types, Made In Korea - 75 ml/2.53oz",3.9,31,[],[],None,"{'hi_res': array(['https://m.media-amazon.com/images/I/61fj-55Rt6L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/510IU4dvRSL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61e1kP8N7fL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71wHm-z6+lL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61xoa3IPyuL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/417RLCZu-GL.jpg',
       'https://m.media-amazon.com/images/I/31TtbrigCgL.jpg',
       'https://m.media-amazon.com/images/I/31SY4FxAB-L.jpg',
       'https://m.media-amazon.com/images/I/51IfY9OVvrL.jpg',
       'https://m.media-amazon.com/images/I/416jFJgepuL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/417RLCZu-GL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31TtbrigCgL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31SY4FxAB-L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51IfY9OVvrL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/416jFJgepuL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04'], dtype=object)}","{'title': array(['Guys need eye cream & Barstool Sports made one. Check it out'],
      dtype=object), 'url': array(['https://www.amazon.com/vdp/07dd69b64ba34504bcae5d27f2136ccb?ref=dp_vse_rvc_0'],
      dtype=object), 'user_id': array(['/shop/influencer-feaf66d7'], dtype=object)}",Spanature,[],"{""Brand"": ""Spanature"", ""Item Form"": ""Lotion"", ""Unit Count"": ""10.1 Ounce"", ""Number of Items"": ""4"", ""Use for"": ""Hands"", ""Package Dimensions"": ""4.21 x 3.62 x 2.8 inches; 1.05 Pounds"", ""UPC"": ""088234470585""}",B08LPGZMQK,,,
All Beauty,"muaowig Ombre Body Wave Bundles 1B Grey Human Hair Bundles 8 10 12 inch Hair Weave Body Wave Brazilian Remy Hair Bundles Ombre Hair Extensions 3 Bundles By Muao,Grey Body Wave",1.0,1,"['?Hair Bundle Material?:Brazilian Virgin Human Hair,Body Wave 3 Bundle,Ombre Black To Grey Color.'
 '?Hair Bundle Quality?:Double Machine Weft(More Strong,Less Shedding).Full & Bouncy,Tangle & Shedding Free,No Lices And Smell, Soft And Thick,No Split Ends.'
 '?Hair Bundle?:Bundle is Body Wave Remy Hair,100g/Bundle and Length is real enough.Generally Speaking 3 Bundle Can Be Made Into a Wig.'
 '?Body Wave Bundles?:Can Be Straightened And Restyled as You Wish,But We recommend to Perform Perm as Little as Possible, Which Will Damage The Hair Quality.'
 '?Delivery Time?:Same Day, Next Day And Second Day Delivery For , 30 Days No Reason To Return,Please be Careful Not to Damage The Product Packaging.'
 'Hair type: Wave,Body Wave' 'Unit count type: Ounce']","[""Hair Material: Brazilian Virgin Human Hair Bundle Hair Weft: Machine Double Weft, Tight and Neat Hair Color: 1B/GREY Black To Grey Hair Length:8-30 inch in Stock Hair Weight:100g(+-5g)/Pcs, 300g/Pack，3 Bundles Enough For Making A Full Head Hair Quality: Ture To Length,Soft and Full,No Smell,Shedding & Tangle Free, No Dry Split Ends,Can Be Permed and Curled Delivery&Return Policy:Amazon Prime 1-3 Days Arrival，No Reason To Return Within 30 Days FQA: Q1:Can hair be permed？ A1:The Can Be Straightened And Restyled as You Wish，Please Be Careful Not to Exceed 200°F, Otherwise It Will Damage The Hair.Q2： Hair Smell? A2： Unprocessed Hair, No Chemical Smell.But We Use Shampoo and Oil To Keep The Hair Soft,Some Wavy Or Curly Hair May Have a Little Hairspray Smell,and It'Ll Disappear After Washing. Q3: Hair Tangle? A3:Hair Tangle Due To Dry. Please Put Oil/Dirt Built Up, Salt-Water, Chlorine and Not Comb Daily. Make Sure Wash And Condition With Your Hair Every Two Weeks. Use Olive Oil To Moisten Smoothly.""]",None,"{'hi_res': array(['https://m.media-amazon.com/images/I/711nFiAf-tL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71KeoyXGIyL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71B12roxGeL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71J89siN3KL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71nsRbytHNL._SL1222_.jpg',
       'https://m.media-amazon.com/images/I/71UwMDt3d9L._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/71Kz3AtgDYL._SL1100_.jpg',
       'https://m.media-amazon.com/images/I/61oewMgjH5L._SL1100_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51fTyNsyylL.jpg',
       'https://m.media-amazon.com/images/I/51fK+ILiNcL.jpg',
       'https://m.media-amazon.com/images/I/51dOxozSdmL.jpg',
       'https://m.media-amazon.com/images/I/512ii0gwjnL.jpg',
       'https://m.media-amazon.com/images/I/51u2AIebQFL.jpg',
       'https://m.media-amazon.com/images/I/51T8AY95lCL.jpg',
       'https://m.media-amazon.com/images/I/51DRs8hsLQL.jpg',
       'https://m.media-amazon.com/images/I/51gLCPxyF5L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51fTyNsyylL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51fK+ILiNcL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51dOxozSdmL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/512ii0gwjnL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51u2AIebQFL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51T8AY95lCL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51DRs8hsLQL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51gLCPxyF5L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",muaowig,[],"{""Brand"": ""muaowig"", ""Material"": ""Human Hair"", ""Extension Length"": ""12 Inches"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""13.94 x 10.43 x 2.32 inches; 13.09 Ounces"", ""UPC"": ""764799744377""}",B09JS339BZ,,,
All Beauty,"Natural Deodorant By Stinkbug, All Natural Deodorant with Coconut Oil and Natural Scents, Tangerine 3 Pack",4.3,41,[],"['Natural Deodorant By Stinkbug, All Natural Deodorant with Coconut Oil and Natural Scents, Tangerine 3 Pack']",19.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/71Q8TS2TImL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81ud1jLUl+L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81ZpwjybPkL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41b0YzfieSL.jpg',
       'https://m.media-amazon.com/images/I/41k8XwA39DL.jpg',
       'https://m.media-amazon.com/images/I/41Y3FDJumdL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41b0YzfieSL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41k8XwA39DL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41Y3FDJumdL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02'], dtype=object)}","{'title': array(['Favorite Natural Deodorants'], dtype=object), 'url': array(['https://www.amazon.com/vdp/024b6ec45a27427e92125ed354a9b2f4?ref=dp_vse_rvc_0'],
      dtype=object), 'user_id': array(['/shop/youmeandbabymakes3'], dtype=object)}",Stinkbug Naturals,[],"{""Brand"": ""Stinkbug Naturals"", ""Scent"": ""Coconut"", ""Number of Items"": ""3"", ""Unit Count"": ""6.3 Ounce"", ""Item Volume"": ""3 Fluid Ounces"", ""Package Dimensions"": ""6 x 4.9 x 1.6 inches; 10.41 Ounces"", ""UPC"": ""859475006501""}",B07YP5LPYQ,,,
All Beauty,"Facial Hair Removal for Women Rechargeable, Lavany Portable Waterproof Painless Peach Fuzz Hair Trimmer with LED Light for Face, Chin, Upper Lip and Neck (Hair Removal)",3.8,25,[],[],None,"{'hi_res': array(['https://m.media-amazon.com/images/I/51Shr945AoL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61vT+tl7y9L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51-CJgi4rNL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51zc1tIUUrL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/519NpwTim2L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51Rr+sua3aL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51NAZjfelUL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/51SZrnAaChL._SL1001_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41HsXMcLyBL.jpg',
       'https://m.media-amazon.com/images/I/41DaFHNl5cL.jpg',
       'https://m.media-amazon.com/images/I/41E2dVb1kzL.jpg',
       'https://m.media-amazon.com/images/I/411dPd9EE2L.jpg',
       'https://m.media-amazon.com/images/I/31qqrPzlpgL.jpg',
       'https://m.media-amazon.com/images/I/315DivFh8gL.jpg',
       'https://m.media-amazon.com/images/I/41IkUuLNvDL.jpg',
       'https://m.media-amazon.com/images/I/411IiW6TfFL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41HsXMcLyBL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41DaFHNl5cL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41E2dVb1kzL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/411dPd9EE2L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31qqrPzlpgL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/315DivFh8gL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41IkUuLNvDL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/411IiW6TfFL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",,[],"{""Package Dimensions"": ""7.2 x 2.4 x 1.6 inches; 3.99 Ounces""}",B07MS8N5B7,,,
All Beauty,"Bulk Herbs: Lavender Flower,1 oz",4.5,393,['Contains 1 packet (1oz.) of Lavender.' 'Dried Herb Lavender Flower Buds'],[],6.8,"{'hi_res': array(['https://m.media-amazon.com/images/I/91DkHfmdrNL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51Kr2HMZeCL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51Kr2HMZeCL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Soap Factory,[],"{""Plant or Animal Product Type"": ""Lavender"", ""Brand"": ""Soap Factory"", ""Material Feature"": ""Certified Organic"", ""Color"": ""Purple"", ""Expected Blooming Period"": ""Winter, Spring to Summer"", ""Unit Count"": ""1 count"", ""Product Care Instructions"": ""water"", ""Soil Type"": ""Sandy Soil"", ""Moisture Needs"": ""Moderate Watering"", ""Number of Pieces"": ""1""}",B005DJIEFQ,,,
All Beauty,Easy Feet Foot Cleaner,3.7,1779,"['""EASY FEET"" FOOT MASSAGER AND CLEANER' 'As Seen On TV item'
 'Cleans and massages your feet from heel to toe' 'Over 1000 bristles'
 'Suction cup bottom grips to any floor']","['""Easy Feet"" Foot Massager & Cleaner As Seen On TV item Cleans and massages your feet from heel to toe Over 1000 bristles Suction cup bottom grips to any floor Secure to any tub or shower Built-in pumice stone Boxed.']",15.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/51MS8NCqe9L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/61B5OC1gZSL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/81ImBe5Nf2L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61OiPFXrV5L._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/71OvzfX7jLL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61XslS59MiL._SL1001_.jpg',
       'https://m.media-amazon.com/images/I/611Us0LNbtL._SL1001_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41PdO+GLNvL.jpg',
       'https://m.media-amazon.com/images/I/51JRrJvV7IL.jpg',
       'https://m.media-amazon.com/images/I/51evPR+qO3L.jpg',
       'https://m.media-amazon.com/images/I/51h7krIoQNL.jpg',
       'https://m.media-amazon.com/images/I/51Dz1tR1L+L.jpg',
       'https://m.media-amazon.com/images/I/51IHdXI7gEL.jpg',
       'https://m.media-amazon.com/images/I/51RqK+pHrZL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41PdO+GLNvL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51JRrJvV7IL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51evPR+qO3L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51h7krIoQNL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Dz1tR1L+L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51IHdXI7gEL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51RqK+pHrZL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Easy Feet,[],"{""Brand"": ""Easy Feet"", ""Material"": ""Stone"", ""Color"": ""Blue White"", ""Item Dimensions LxWxH"": ""4.65 x 11.1 x 5.51 inches"", ""Is Electric"": ""No"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4.65 x 11.1 x 5.51 inches; 4.59 Ounces"", ""Item model number"": ""EASYFT-MC6"", ""UPC"": ""075450202267 754502022670 798527307176"", ""Manufacturer"": ""Easy Feet""}",B004H5D40W,,,
Premium Beauty,"Bliss Fuzz Off Bikini Fresh-scented Hair Removal Cream for Women, 2 Ounce",3.4,45,[],[],12.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/61CNMFEyXHL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/818gEAC4dbL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/817dzo-sddL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/717raBdGzrL._SL1500_.jpg',
       None,
       'https://m.media-amazon.com/images/I/71fWjDMo1yL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71AiZ7Jq2uL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/51wAzWPHPuL.jpg',
       'https://m.media-amazon.com/images/I/31vgVA0SeaL.jpg',
       'https://m.media-amazon.com/images/I/41tcUC9F60L.jpg',
       'https://m.media-amazon.com/images/I/319CTCexRcL.jpg',
       'https://m.media-amazon.com/images/I/31YFKKFLUyL.jpg',
       'https://m.media-amazon.com/images/I/31C1KS-MNdL.jpg',
       'https://m.media-amazon.com/images/I/21jx9QQnSuL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/51wAzWPHPuL._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/31vgVA0SeaL._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/41tcUC9F60L._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/319CTCexRcL._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/31YFKKFLUyL._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/31C1KS-MNdL._SX38_SY50_CR,0,0,38,50_.jpg',
       'https://m.media-amazon.com/images/I/21jx9QQnSuL._SX38_SY50_CR,0,0,38,50_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'FRNT', 'BACK', 'PT01', 'PT12', 'LEFT', 'RGHT'],
      dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",,[],"{""Item Form"": ""Cream"", ""Brand"": ""Bliss"", ""Product Benefits"": ""Shea and cocoa butters, along with vitamin E restore moisture and comfort the skin."", ""Number of Items"": ""1"", ""Unit Count"": ""2 Fl Oz"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""0.83 x 1.85 x 6.69 inches; 2 Ounces"", ""Item model number"": ""1003-01663"", ""Department"": ""Womens"", ""UPC"": ""651043016635"", ""Manufacturer"": ""bliss""}",B00JBUJ6QO,,,
All Beauty,Hair RePear Wide Tooth Detangling Comb - Made in USA (Pink),3.8,17,[],[],None,"{'hi_res': array([None, None,
       'https://m.media-amazon.com/images/I/71ozbjss21L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/818enieaP2L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/81b6zrItbuL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61aSuTXh9qL._SL1375_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41h1atgabfL.jpg',
       'https://m.media-amazon.com/images/I/51Iwa3cQvwL.jpg',
       'https://m.media-amazon.com/images/I/41e5TJl0gIL.jpg',
       'https://m.media-amazon.com/images/I/41AhtYdcrrL.jpg',
       'https://m.media-amazon.com/images/I/41A6Sd6MFOL.jpg',
       'https://m.media-amazon.com/images/I/41au4MGkP8L.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41h1atgabfL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/51Iwa3cQvwL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41e5TJl0gIL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41AhtYdcrrL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41A6Sd6MFOL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/41au4MGkP8L._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Hair RePear,[],"{""Brand"": ""Hair RePear"", ""Hair Type"": ""All"", ""Number of Items"": ""1"", ""Unit Count"": ""1.00 Count"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""6 x 2 x 0.1 inches; 0.64 Ounces"", ""Item model number"": ""2670"", ""UPC"": ""867234000172""}",B07G5P1W9K,,,
All Beauty,"First Class Kit, International Travel, TSA Approved, Satin Eye Mask, Travel Pillowcase, Ear Plugs, Antibacterial Wipes, Travel Tissues, Perfect Overnight International Flights, Refreshed Traveler",4.9,35,"['First Class International Travel Kit complete with Satin travel pillowcase and adjustable satin eye mask.'
 'TSA Approved high quality resuable clear plastic carrying 3-1-1 quartz size approved carry case'
 'Ear plugs in hard case for sleeping safely and soundly on flights'
 'Hand wipes and soft travel size facial tissues in 10-unit travel size packs'
 'Makes for a PERFECT GIFT, Great for Travel, Holidays, Convenient Travel Kit']",[],14.99,"{'hi_res': array(['https://m.media-amazon.com/images/I/91f5-yOkakL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71XxLPmfphL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71-MuV8vgJL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/71PuZ4fLIBL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/714ddhnbjGL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61JwUFHBWjL._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/61s4ugZFu3L._SL1500_.jpg',
       'https://m.media-amazon.com/images/I/51XYWrXWnCL._SL1000_.jpg',
       'https://m.media-amazon.com/images/I/61jfkqgBgdL._SL1500_.jpg'],
      dtype=object), 'large': array(['https://m.media-amazon.com/images/I/41kyNThOMZL.jpg',
       'https://m.media-amazon.com/images/I/31iZh5MoHgL.jpg',
       'https://m.media-amazon.com/images/I/31W3cLnPzXL.jpg',
       'https://m.media-amazon.com/images/I/318lvwwz9uL.jpg',
       'https://m.media-amazon.com/images/I/31-CoYSwp5L.jpg',
       'https://m.media-amazon.com/images/I/31jFrTrZIdL.jpg',
       'https://m.media-amazon.com/images/I/21NekDAGt8L.jpg',
       'https://m.media-amazon.com/images/I/31iRKso48qL.jpg',
       'https://m.media-amazon.com/images/I/21vj4yDvRHL.jpg'],
      dtype=object), 'thumb': array(['https://m.media-amazon.com/images/I/41kyNThOMZL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31iZh5MoHgL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31W3cLnPzXL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/318lvwwz9uL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31-CoYSwp5L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31jFrTrZIdL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/21NekDAGt8L._SS40_.jpg',
       'https://m.media-amazon.com/images/I/31iRKso48qL._SS40_.jpg',
       'https://m.media-amazon.com/images/I/21vj4yDvRHL._SS40_.jpg'],
      dtype=object), 'variant': array(['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07',
       'PT08'], dtype=object)}","{'title': array([], dtype=object), 'url': array([], dtype=object), 'user_id': array([], dtype=object)}",Travel Safety Kit,[],"{""Package Dimensions"": ""8.82 x 5.71 x 1.73 inches; 6.7 Ounces"", ""UPC"": ""860001277357""}",B08174L3RB,,,
